0,0,3.3464052287581696
0,1,3.3660130718954244
0,2,3.3464052287581696
0,3,3.333333333333333
0,4,3.313725490196078
0,5,3.333333333333333
0,6,3.3464052287581696
0,7,3.333333333333333
0,8,3.3267973856209148
0,9,3.379084967320261
0,10,3.379084967320261
0,11,3.379084967320261
0,12,3.3921568627450975
0,13,3.398692810457516
0,14,3.3921568627450975
0,15,3.3725490196078427
0,16,3.3725490196078427
0,17,3.3660130718954244
0,18,3.3725490196078427
0,19,3.3464052287581696
0,20,3.333333333333333
0,21,3.333333333333333
0,22,3.3398692810457513
0,23,3.3267973856209148
0,24,3.3267973856209148
0,25,3.30718954248366
0,26,3.30718954248366
0,27,3.30718954248366
0,28,3.3267973856209148
0,29,3.30718954248366
0,30,3.287581699346405
0,31,3.2745098039215685
0,32,3.2549019607843137
0,33,3.2549019607843137
0,34,3.2549019607843137
0,35,3.241830065359477
0,36,3.2222222222222223
0,37,3.2091503267973858
0,38,3.215686274509804
0,39,3.189542483660131
0,40,3.2091503267973858
0,41,3.2091503267973858
0,42,3.150326797385621
0,43,3.176470588235294
0,44,3.235294117647059
0,45,3.1633986928104574
0,46,3.1437908496732025
0,47,3.1241830065359477
0,48,3.156862745098039
0,49,3.0784313725490198
0,50,3.0980392156862746
0,51,3.1372549019607843
0,52,3.052287581699346
0,53,3.065359477124183
0,54,3.052287581699346
0,55,3.0392156862745097
0,56,3.065359477124183
0,57,3.0457516339869284
0,58,2.980392156862745
0,59,2.980392156862745
0,60,2.947712418300654
0,61,3.03921568627451
0,62,3.019607843137255
0,63,2.928104575163399
0,64,2.9934640522875817
0,65,2.947712418300654
0,66,3.0915032679738563
0,67,2.8300653594771235
0,68,2.725490196078431
0,69,2.7581699346405224
0,70,2.8496732026143783
0,71,2.928104575163399
0,72,2.8366013071895417
0,73,2.7843137254901955
0,74,2.869281045751633
0,75,2.8496732026143783
0,76,2.725490196078431
0,77,2.6601307189542482
0,78,2.6928104575163396
0,79,2.7385620915032676
0,80,2.705882352941176
0,81,2.6470588235294117
0,82,2.5947712418300655
0,83,2.5686274509803924
0,84,2.5359477124183005
0,85,2.496732026143791
0,86,2.5686274509803924
0,87,2.5294117647058822
0,88,2.437908496732026
0,89,2.372549019607843
0,90,2.4836601307189543
0,91,2.333333333333333
0,92,2.176470588235294
0,93,2.215686274509804
0,94,2.287581699346405
0,95,2.281045751633987
0,96,2.1176470588235294
0,97,1.9934640522875815
0,98,2.0522875816993467
0,99,1.980392156862745
1,0,3.3464052287581696
1,1,3.3660130718954244
1,2,3.333333333333333
1,3,3.3202614379084965
1,4,3.3398692810457513
1,5,3.3267973856209148
1,6,3.3267973856209148
1,7,3.3006535947712417
1,8,3.2679738562091503
1,9,3.3267973856209148
1,10,3.359477124183006
1,11,3.379084967320261
1,12,3.3725490196078427
1,13,3.3660130718954244
1,14,3.3660130718954244
1,15,3.3464052287581696
1,16,3.359477124183006
1,17,3.359477124183006
1,18,3.3398692810457513
1,19,3.3267973856209148
1,20,3.30718954248366
1,21,3.30718954248366
1,22,3.3006535947712417
1,23,3.287581699346405
1,24,3.287581699346405
1,25,3.2679738562091503
1,26,3.2679738562091503
1,27,3.2549019607843137
1,28,3.2679738562091503
1,29,3.261437908496732
1,30,3.261437908496732
1,31,3.241830065359477
1,32,3.235294117647059
1,33,3.2091503267973858
1,34,3.202614379084967
1,35,3.2287581699346406
1,36,3.156862745098039
1,37,3.2222222222222223
1,38,3.2483660130718954
1,39,3.202614379084967
1,40,3.183006535947712
1,41,3.2679738562091503
1,42,3.1437908496732025
1,43,3.202614379084967
1,44,3.150326797385621
1,45,3.156862745098039
1,46,3.176470588235294
1,47,3.1176470588235294
1,48,3.156862745098039
1,49,3.0522875816993467
1,50,3.104575163398693
1,51,3.104575163398693
1,52,3.026143790849673
1,53,3.0980392156862746
1,54,3.0130718954248366
1,55,3.0065359477124183
1,56,3.0653594771241828
1,57,2.954248366013072
1,58,3.032679738562092
1,59,3.0130718954248366
1,60,2.9934640522875817
1,61,3.0065359477124183
1,62,2.954248366013072
1,63,2.928104575163399
1,64,3.0
1,65,3.0980392156862746
1,66,2.973856209150327
1,67,2.84313725490196
1,68,2.751633986928104
1,69,2.771241830065359
1,70,2.954248366013072
1,71,2.9215686274509807
1,72,2.8366013071895417
1,73,2.797385620915032
1,74,2.8104575163398686
1,75,2.7777777777777772
1,76,2.790849673202614
1,77,2.699346405228758
1,78,2.7777777777777772
1,79,2.7320261437908493
1,80,2.6928104575163396
1,81,2.5947712418300655
1,82,2.6013071895424837
1,83,2.5947712418300655
1,84,2.5359477124183005
1,85,2.464052287581699
1,86,2.5163398692810457
1,87,2.555555555555556
1,88,2.4705882352941178
1,89,2.4248366013071894
1,90,2.4705882352941178
1,91,2.366013071895425
1,92,2.215686274509804
1,93,2.1764705882352944
1,94,2.215686274509804
1,95,2.3006535947712417
1,96,2.0980392156862746
1,97,1.9673202614379084
1,98,2.104575163398693
1,99,1.9738562091503267
2,0,3.333333333333333
2,1,3.3464052287581696
2,2,3.3267973856209148
2,3,3.313725490196078
2,4,3.3202614379084965
2,5,3.3006535947712417
2,6,3.287581699346405
2,7,3.281045751633987
2,8,3.2745098039215685
2,9,3.2941176470588234
2,10,3.3267973856209148
2,11,3.352941176470588
2,12,3.3267973856209148
2,13,3.3267973856209148
2,14,3.2941176470588234
2,15,3.3006535947712417
2,16,3.287581699346405
2,17,3.287581699346405
2,18,3.287581699346405
2,19,3.287581699346405
2,20,3.2679738562091503
2,21,3.261437908496732
2,22,3.235294117647059
2,23,3.2483660130718954
2,24,3.241830065359477
2,25,3.261437908496732
2,26,3.241830065359477
2,27,3.2222222222222223
2,28,3.241830065359477
2,29,3.241830065359477
2,30,3.241830065359477
2,31,3.215686274509804
2,32,3.2483660130718954
2,33,3.235294117647059
2,34,3.2222222222222223
2,35,3.235294117647059
2,36,3.1633986928104574
2,37,3.235294117647059
2,38,3.2091503267973853
2,39,3.1699346405228757
2,40,3.1699346405228757
2,41,3.1895424836601305
2,42,3.1895424836601305
2,43,3.2091503267973853
2,44,3.1960784313725488
2,45,3.150326797385621
2,46,3.1633986928104574
2,47,3.058823529411765
2,48,3.111111111111111
2,49,3.0915032679738563
2,50,3.1241830065359477
2,51,3.0457516339869284
2,52,2.9869281045751634
2,53,3.0980392156862746
2,54,3.0588235294117645
2,55,2.9869281045751634
2,56,2.9150326797385624
2,57,3.0326797385620914
2,58,3.052287581699346
2,59,2.9673202614379086
2,60,2.9934640522875817
2,61,2.947712418300654
2,62,2.973856209150327
2,63,2.9411764705882355
